AntiSquid;Baseline1;Baseline2;Chad;Coac;Conrisc;Fabbiamo;Marasbot;ProphetCoac;ReinforcedGreediness;UJIAgent1;UJIAgent2;UJIAgent3
 43.55; 21.03; 28.24; 79.02; 85.88; 34.50; 43.03; 55.70; 58.35; 60.46; 40.91; 53.82; 45.52
 43.56; 21.02; 28.24; 79.02; 85.88; 34.51; 43.03; 55.70; 58.33; 60.46; 40.91; 53.82; 45.51
 43.56; 21.02; 28.24; 79.01; 85.88; 34.52; 43.03; 55.69; 58.33; 60.46; 40.92; 53.83; 45.51
 43.55; 21.01; 28.24; 79.02; 85.87; 34.52; 43.02; 55.69; 58.33; 60.46; 40.93; 53.83; 45.51
 43.56; 21.02; 28.25; 79.02; 85.87; 34.51; 43.02; 55.70; 58.31; 60.47; 40.94; 53.83; 45.50
 43.56; 21.01; 28.25; 79.02; 85.88; 34.51; 43.02; 55.69; 58.31; 60.47; 40.95; 53.84; 45.50
 43.55; 21.02; 28.25; 79.02; 85.88; 34.51; 43.01; 55.70; 58.31; 60.47; 40.96; 53.84; 45.49
 43.55; 21.01; 28.25; 79.02; 85.87; 34.51; 43.02; 55.69; 58.32; 60.47; 40.96; 53.84; 45.49
 43.55; 21.01; 28.24; 79.01; 85.87; 34.52; 43.02; 55.69; 58.33; 60.47; 40.96; 53.83; 45.49
 43.55; 21.01; 28.24; 79.01; 85.88; 34.51; 43.02; 55.69; 58.33; 60.47; 40.97; 53.83; 45.49
 43.55; 21.01; 28.25; 79.01; 85.88; 34.51; 43.02; 55.69; 58.34; 60.47; 40.96; 53.82; 45.49
 43.54; 21.01; 28.24; 79.02; 85.88; 34.51; 43.02; 55.68; 58.36; 60.47; 40.96; 53.82; 45.49
 43.54; 21.01; 28.23; 79.02; 85.88; 34.51; 43.02; 55.69; 58.34; 60.47; 40.97; 53.83; 45.48
 43.54; 21.02; 28.24; 79.02; 85.89; 34.51; 43.02; 55.69; 58.33; 60.47; 40.96; 53.82; 45.49
 43.54; 21.01; 28.24; 79.02; 85.88; 34.51; 43.02; 55.69; 58.34; 60.47; 40.96; 53.83; 45.50
 43.54; 21.01; 28.24; 79.01; 85.89; 34.50; 43.01; 55.69; 58.33; 60.46; 40.97; 53.83; 45.50
 43.55; 21.01; 28.25; 79.01; 85.88; 34.50; 43.01; 55.69; 58.34; 60.46; 40.97; 53.84; 45.49
 43.55; 21.01; 28.23; 79.00; 85.89; 34.50; 43.01; 55.68; 58.35; 60.46; 40.98; 53.84; 45.50
 43.55; 21.01; 28.24; 79.01; 85.89; 34.50; 43.01; 55.68; 58.33; 60.46; 40.98; 53.84; 45.49
 43.54; 21.01; 28.24; 79.01; 85.88; 34.50; 43.01; 55.68; 58.35; 60.46; 40.99; 53.85; 45.49
 43.54; 21.01; 28.23; 79.01; 85.88; 34.49; 43.01; 55.67; 58.35; 60.46; 41.00; 53.85; 45.49
 43.53; 21.01; 28.23; 79.01; 85.88; 34.49; 43.00; 55.68; 58.35; 60.46; 41.00; 53.86; 45.49
 43.53; 21.01; 28.24; 79.01; 85.88; 34.50; 42.99; 55.68; 58.36; 60.47; 41.00; 53.84; 45.49
 43.54; 21.01; 28.23; 79.01; 85.89; 34.49; 43.00; 55.67; 58.37; 60.46; 41.00; 53.84; 45.49
 43.54; 21.01; 28.23; 79.02; 85.89; 34.49; 43.01; 55.68; 58.36; 60.46; 41.00; 53.83; 45.48
 43.53; 21.01; 28.23; 79.02; 85.89; 34.48; 43.01; 55.68; 58.37; 60.46; 41.00; 53.84; 45.48
 43.54; 21.00; 28.22; 79.01; 85.89; 34.48; 43.01; 55.68; 58.38; 60.45; 41.01; 53.84; 45.48
 43.54; 21.00; 28.22; 79.02; 85.90; 34.48; 43.01; 55.68; 58.38; 60.45; 41.01; 53.84; 45.48
 43.54; 21.00; 28.23; 79.01; 85.90; 34.49; 43.01; 55.68; 58.39; 60.46; 41.00; 53.83; 45.48
 43.54; 21.00; 28.22; 79.02; 85.90; 34.49; 43.01; 55.67; 58.39; 60.46; 41.00; 53.83; 45.48
 43.53; 21.00; 28.22; 79.02; 85.90; 34.49; 43.00; 55.67; 58.39; 60.46; 41.01; 53.83; 45.47
 43.53; 21.00; 28.23; 79.02; 85.90; 34.49; 43.00; 55.67; 58.40; 60.46; 41.00; 53.84; 45.47
 43.54; 21.00; 28.22; 79.02; 85.90; 34.48; 43.00; 55.67; 58.41; 60.45; 41.00; 53.83; 45.48
 43.54; 21.00; 28.21; 79.02; 85.90; 34.48; 42.99; 55.68; 58.41; 60.45; 41.00; 53.83; 45.47
 43.53; 21.01; 28.21; 79.02; 85.90; 34.48; 42.99; 55.68; 58.41; 60.45; 41.00; 53.84; 45.47
 43.53; 21.00; 28.21; 79.02; 85.91; 34.48; 42.99; 55.67; 58.42; 60.45; 41.00; 53.84; 45.48
 43.54; 20.99; 28.21; 79.02; 85.91; 34.49; 42.99; 55.67; 58.43; 60.45; 40.99; 53.83; 45.47
 43.54; 20.99; 28.21; 79.03; 85.91; 34.49; 42.99; 55.67; 58.42; 60.45; 40.99; 53.84; 45.47
 43.54; 20.98; 28.21; 79.04; 85.91; 34.49; 43.00; 55.68; 58.42; 60.44; 40.98; 53.84; 45.47
 43.54; 20.97; 28.22; 79.04; 85.91; 34.49; 43.00; 55.68; 58.42; 60.44; 40.97; 53.83; 45.48
 43.55; 20.97; 28.22; 79.05; 85.91; 34.49; 42.99; 55.68; 58.43; 60.44; 40.97; 53.82; 45.48
 43.54; 20.97; 28.22; 79.05; 85.91; 34.49; 43.00; 55.68; 58.42; 60.44; 40.97; 53.82; 45.48
 43.54; 20.97; 28.23; 79.05; 85.91; 34.50; 42.99; 55.69; 58.43; 60.44; 40.95; 53.82; 45.47
 43.53; 20.97; 28.23; 79.05; 85.92; 34.51; 42.99; 55.68; 58.43; 60.44; 40.95; 53.82; 45.48
 43.54; 20.97; 28.24; 79.06; 85.92; 34.51; 43.00; 55.68; 58.42; 60.44; 40.94; 53.81; 45.47
 43.53; 20.97; 28.25; 79.06; 85.91; 34.51; 43.00; 55.69; 58.43; 60.44; 40.93; 53.80; 45.48
 43.54; 20.97; 28.25; 79.06; 85.91; 34.51; 42.99; 55.68; 58.44; 60.44; 40.93; 53.80; 45.48
 43.54; 20.96; 28.25; 79.07; 85.91; 34.52; 42.99; 55.68; 58.43; 60.45; 40.92; 53.80; 45.48
 43.54; 20.96; 28.26; 79.07; 85.91; 34.52; 42.99; 55.69; 58.42; 60.44; 40.92; 53.80; 45.47
 43.54; 20.95; 28.26; 79.08; 85.91; 34.53; 42.98; 55.68; 58.43; 60.45; 40.92; 53.81; 45.47
 43.54; 20.96; 28.26; 79.08; 85.91; 34.52; 42.99; 55.69; 58.42; 60.44; 40.91; 53.81; 45.47
 43.54; 20.96; 28.26; 79.08; 85.91; 34.52; 43.00; 55.69; 58.43; 60.44; 40.90; 53.80; 45.46
 43.54; 20.96; 28.27; 79.08; 85.91; 34.53; 42.99; 55.69; 58.43; 60.44; 40.90; 53.80; 45.46
 43.55; 20.96; 28.27; 79.09; 85.91; 34.53; 43.00; 55.69; 58.42; 60.45; 40.90; 53.79; 45.45
 43.55; 20.95; 28.27; 79.09; 85.91; 34.54; 43.00; 55.69; 58.43; 60.44; 40.89; 53.79; 45.45
 43.55; 20.96; 28.28; 79.09; 85.92; 34.54; 42.99; 55.69; 58.42; 60.45; 40.88; 53.79; 45.45
 43.55; 20.95; 28.28; 79.09; 85.92; 34.54; 43.00; 55.69; 58.42; 60.44; 40.88; 53.79; 45.46
 43.55; 20.95; 28.28; 79.10; 85.92; 34.55; 42.99; 55.69; 58.42; 60.44; 40.86; 53.79; 45.45
 43.54; 20.95; 28.28; 79.10; 85.91; 34.56; 42.99; 55.70; 58.42; 60.44; 40.86; 53.79; 45.45
 43.54; 20.95; 28.29; 79.10; 85.91; 34.55; 42.99; 55.70; 58.42; 60.43; 40.86; 53.79; 45.45
 43.54; 20.95; 28.30; 79.11; 85.91; 34.56; 42.99; 55.70; 58.43; 60.44; 40.85; 53.78; 45.45
 43.54; 20.95; 28.30; 79.11; 85.91; 34.57; 42.99; 55.70; 58.43; 60.43; 40.85; 53.78; 45.45
 43.54; 20.95; 28.30; 79.11; 85.91; 34.57; 42.99; 55.70; 58.42; 60.43; 40.85; 53.78; 45.45
 43.54; 20.94; 28.31; 79.12; 85.91; 34.57; 42.99; 55.71; 58.42; 60.43; 40.84; 53.77; 45.45
 43.54; 20.94; 28.32; 79.12; 85.91; 34.58; 42.98; 55.70; 58.42; 60.44; 40.84; 53.77; 45.45
 43.54; 20.94; 28.32; 79.12; 85.92; 34.57; 42.98; 55.70; 58.42; 60.44; 40.84; 53.77; 45.45
 43.54; 20.94; 28.31; 79.13; 85.92; 34.57; 42.98; 55.70; 58.43; 60.43; 40.84; 53.76; 45.45
 43.53; 20.94; 28.32; 79.13; 85.92; 34.56; 42.98; 55.70; 58.43; 60.43; 40.85; 53.76; 45.45
 43.54; 20.93; 28.32; 79.14; 85.92; 34.56; 42.97; 55.70; 58.43; 60.43; 40.84; 53.76; 45.45
 43.54; 20.93; 28.31; 79.13; 85.92; 34.57; 42.97; 55.70; 58.44; 60.44; 40.84; 53.75; 45.46
 43.54; 20.93; 28.32; 79.13; 85.92; 34.56; 42.96; 55.69; 58.44; 60.43; 40.86; 53.76; 45.46
 43.54; 20.93; 28.31; 79.13; 85.92; 34.56; 42.96; 55.70; 58.44; 60.43; 40.86; 53.75; 45.47
 43.54; 20.93; 28.32; 79.13; 85.92; 34.55; 42.96; 55.70; 58.44; 60.43; 40.86; 53.75; 45.47
 43.54; 20.94; 28.33; 79.13; 85.93; 34.55; 42.95; 55.69; 58.44; 60.42; 40.86; 53.75; 45.47
 43.55; 20.93; 28.33; 79.13; 85.93; 34.55; 42.94; 55.70; 58.45; 60.42; 40.86; 53.74; 45.47
 43.54; 20.93; 28.33; 79.12; 85.93; 34.55; 42.94; 55.70; 58.45; 60.43; 40.86; 53.74; 45.47
 43.54; 20.94; 28.33; 79.12; 85.94; 34.54; 42.94; 55.69; 58.46; 60.43; 40.87; 53.74; 45.47
 43.54; 20.94; 28.33; 79.12; 85.94; 34.55; 42.93; 55.69; 58.46; 60.42; 40.86; 53.74; 45.47
 43.54; 20.94; 28.33; 79.11; 85.95; 34.54; 42.93; 55.70; 58.46; 60.42; 40.87; 53.74; 45.47
 43.54; 20.94; 28.33; 79.11; 85.95; 34.53; 42.93; 55.69; 58.46; 60.41; 40.88; 53.75; 45.47
 43.55; 20.94; 28.33; 79.11; 85.96; 34.54; 42.92; 55.70; 58.46; 60.41; 40.88; 53.74; 45.47
 43.55; 20.94; 28.33; 79.10; 85.96; 34.53; 42.93; 55.70; 58.46; 60.40; 40.89; 53.73; 45.48
 43.54; 20.94; 28.33; 79.10; 85.96; 34.53; 42.92; 55.70; 58.47; 60.40; 40.90; 53.72; 45.48
 43.54; 20.93; 28.33; 79.10; 85.97; 34.54; 42.91; 55.70; 58.47; 60.40; 40.90; 53.72; 45.47
 43.55; 20.93; 28.33; 79.10; 85.97; 34.53; 42.92; 55.70; 58.48; 60.40; 40.91; 53.72; 45.47
 43.54; 20.94; 28.34; 79.10; 85.97; 34.52; 42.92; 55.70; 58.48; 60.39; 40.91; 53.72; 45.47
 43.54; 20.93; 28.34; 79.10; 85.97; 34.53; 42.91; 55.71; 58.48; 60.39; 40.90; 53.71; 45.47
 43.55; 20.93; 28.34; 79.10; 85.97; 34.52; 42.91; 55.71; 58.49; 60.39; 40.90; 53.71; 45.47
 43.54; 20.94; 28.34; 79.09; 85.98; 34.52; 42.91; 55.71; 58.49; 60.39; 40.90; 53.71; 45.47
 43.55; 20.93; 28.34; 79.09; 85.98; 34.52; 42.90; 55.72; 58.49; 60.39; 40.90; 53.70; 45.47
 43.55; 20.93; 28.34; 79.09; 85.99; 34.52; 42.90; 55.73; 58.49; 60.38; 40.91; 53.70; 45.48
 43.55; 20.93; 28.34; 79.08; 85.99; 34.52; 42.90; 55.72; 58.49; 60.38; 40.91; 53.70; 45.47
 43.55; 20.93; 28.35; 79.08; 85.99; 34.52; 42.90; 55.73; 58.50; 60.39; 40.91; 53.69; 45.46
 43.55; 20.92; 28.35; 79.08; 86.00; 34.52; 42.89; 55.73; 58.51; 60.38; 40.91; 53.69; 45.46
 43.55; 20.92; 28.35; 79.08; 86.00; 34.52; 42.89; 55.74; 58.51; 60.38; 40.92; 53.70; 45.46
 43.54; 20.92; 28.35; 79.08; 86.00; 34.52; 42.88; 55.74; 58.51; 60.38; 40.91; 53.70; 45.46
 43.54; 20.92; 28.35; 79.09; 85.99; 34.52; 42.87; 55.73; 58.51; 60.39; 40.93; 53.71; 45.46
 43.53; 20.92; 28.36; 79.09; 85.98; 34.52; 42.88; 55.72; 58.51; 60.39; 40.93; 53.70; 45.47
 43.53; 20.92; 28.35; 79.09; 85.98; 34.52; 42.88; 55.73; 58.51; 60.39; 40.93; 53.70; 45.47
 43.52; 20.93; 28.35; 79.09; 85.97; 34.52; 42.88; 55.73; 58.51; 60.39; 40.94; 53.70; 45.46
 43.52; 20.93; 28.36; 79.09; 85.98; 34.52; 42.88; 55.72; 58.50; 60.39; 40.93; 53.71; 45.47
 43.51; 20.94; 28.36; 79.09; 85.98; 34.52; 42.88; 55.71; 58.51; 60.38; 40.94; 53.71; 45.47
 43.51; 20.94; 28.36; 79.10; 85.97; 34.51; 42.88; 55.71; 58.51; 60.38; 40.95; 53.72; 45.46
 43.51; 20.93; 28.36; 79.10; 85.98; 34.52; 42.88; 55.70; 58.52; 60.38; 40.95; 53.72; 45.46
 43.51; 20.93; 28.35; 79.09; 85.98; 34.52; 42.89; 55.70; 58.52; 60.37; 40.96; 53.72; 45.46
 43.51; 20.94; 28.36; 79.09; 85.98; 34.52; 42.88; 55.70; 58.52; 60.37; 40.96; 53.72; 45.45
 43.51; 20.93; 28.36; 79.09; 85.99; 34.52; 42.87; 55.69; 58.52; 60.37; 40.96; 53.72; 45.46
 43.51; 20.93; 28.36; 79.09; 85.99; 34.52; 42.88; 55.69; 58.52; 60.36; 40.97; 53.72; 45.46
 43.51; 20.93; 28.36; 79.09; 85.99; 34.51; 42.88; 55.68; 58.52; 60.36; 40.98; 53.73; 45.45
 43.51; 20.93; 28.37; 79.09; 85.99; 34.51; 42.87; 55.69; 58.51; 60.36; 40.99; 53.73; 45.45
 43.51; 20.93; 28.36; 79.08; 86.00; 34.51; 42.88; 55.69; 58.52; 60.36; 40.99; 53.73; 45.46
 43.51; 20.94; 28.36; 79.09; 85.99; 34.50; 42.88; 55.68; 58.52; 60.36; 41.00; 53.73; 45.46
 43.50; 20.93; 28.36; 79.09; 86.00; 34.50; 42.88; 55.68; 58.51; 60.35; 41.01; 53.73; 45.46
 43.50; 20.93; 28.36; 79.09; 86.00; 34.50; 42.88; 55.68; 58.52; 60.35; 41.01; 53.73; 45.46
 43.49; 20.94; 28.36; 79.09; 86.00; 34.50; 42.87; 55.67; 58.52; 60.35; 41.02; 53.74; 45.45
 43.48; 20.94; 28.37; 79.09; 86.00; 34.50; 42.87; 55.67; 58.52; 60.35; 41.02; 53.74; 45.46
 43.49; 20.94; 28.36; 79.09; 86.00; 34.50; 42.87; 55.68; 58.52; 60.34; 41.02; 53.73; 45.46
 43.48; 20.94; 28.36; 79.09; 85.99; 34.49; 42.87; 55.67; 58.52; 60.35; 41.03; 53.74; 45.46
 43.49; 20.94; 28.37; 79.08; 85.99; 34.49; 42.87; 55.67; 58.52; 60.35; 41.03; 53.74; 45.47
 43.48; 20.93; 28.36; 79.07; 85.99; 34.50; 42.88; 55.68; 58.52; 60.35; 41.04; 53.74; 45.47
 43.49; 20.94; 28.36; 79.07; 85.98; 34.49; 42.87; 55.67; 58.52; 60.35; 41.04; 53.74; 45.46
 43.49; 20.93; 28.37; 79.06; 85.99; 34.50; 42.87; 55.67; 58.52; 60.35; 41.04; 53.74; 45.47
 43.49; 20.93; 28.36; 79.07; 85.99; 34.50; 42.88; 55.68; 58.52; 60.34; 41.04; 53.74; 45.46
 43.50; 20.93; 28.36; 79.06; 85.99; 34.49; 42.88; 55.68; 58.52; 60.33; 41.05; 53.75; 45.45
 43.50; 20.93; 28.36; 79.06; 86.00; 34.49; 42.87; 55.67; 58.51; 60.33; 41.06; 53.75; 45.46
 43.49; 20.94; 28.36; 79.06; 86.00; 34.49; 42.87; 55.68; 58.52; 60.32; 41.06; 53.75; 45.46
 43.49; 20.94; 28.36; 79.06; 86.00; 34.49; 42.87; 55.68; 58.52; 60.32; 41.06; 53.75; 45.46
 43.48; 20.94; 28.36; 79.06; 86.00; 34.50; 42.87; 55.67; 58.52; 60.32; 41.06; 53.75; 45.46
 43.48; 20.94; 28.36; 79.05; 86.01; 34.51; 42.88; 55.66; 58.52; 60.32; 41.06; 53.74; 45.46
 43.48; 20.95; 28.36; 79.05; 86.01; 34.50; 42.88; 55.67; 58.52; 60.31; 41.06; 53.75; 45.46
 43.48; 20.95; 28.36; 79.05; 86.01; 34.50; 42.88; 55.66; 58.51; 60.32; 41.06; 53.75; 45.46
 43.47; 20.95; 28.36; 79.04; 86.01; 34.51; 42.88; 55.66; 58.52; 60.32; 41.07; 53.75; 45.47
 43.47; 20.96; 28.36; 79.04; 86.01; 34.50; 42.88; 55.66; 58.52; 60.32; 41.06; 53.75; 45.47
 43.47; 20.95; 28.35; 79.04; 86.01; 34.51; 42.88; 55.66; 58.51; 60.32; 41.06; 53.76; 45.46
 43.47; 20.95; 28.35; 79.03; 86.01; 34.52; 42.88; 55.65; 58.51; 60.31; 41.07; 53.76; 45.47
 43.48; 20.95; 28.34; 79.02; 86.01; 34.52; 42.88; 55.66; 58.51; 60.31; 41.07; 53.76; 45.48
 43.48; 20.96; 28.34; 79.02; 86.01; 34.52; 42.88; 55.65; 58.51; 60.32; 41.06; 53.76; 45.47
 43.48; 20.96; 28.34; 79.01; 86.01; 34.53; 42.89; 55.64; 58.52; 60.31; 41.06; 53.76; 45.48
 43.48; 20.96; 28.34; 79.01; 86.02; 34.52; 42.88; 55.64; 58.53; 60.31; 41.07; 53.77; 45.48
 43.47; 20.96; 28.34; 79.01; 86.01; 34.53; 42.87; 55.63; 58.53; 60.32; 41.07; 53.76; 45.48
 43.47; 20.96; 28.34; 79.01; 86.02; 34.53; 42.88; 55.63; 58.53; 60.31; 41.08; 53.76; 45.49
 43.47; 20.96; 28.34; 79.01; 86.02; 34.53; 42.87; 55.63; 58.53; 60.31; 41.08; 53.76; 45.49
 43.47; 20.96; 28.35; 79.01; 86.01; 34.54; 42.88; 55.62; 58.52; 60.32; 41.08; 53.76; 45.48
 43.47; 20.96; 28.34; 79.01; 86.01; 34.54; 42.88; 55.61; 58.52; 60.31; 41.08; 53.77; 45.49
 43.47; 20.97; 28.34; 79.00; 86.01; 34.54; 42.87; 55.62; 58.53; 60.31; 41.08; 53.77; 45.48
 43.46; 20.97; 28.34; 79.01; 86.00; 34.54; 42.88; 55.61; 58.53; 60.32; 41.08; 53.77; 45.48
 43.46; 20.97; 28.34; 79.00; 86.01; 34.54; 42.88; 55.60; 58.53; 60.32; 41.08; 53.77; 45.49
 43.46; 20.97; 28.34; 78.99; 86.01; 34.54; 42.87; 55.60; 58.54; 60.32; 41.09; 53.77; 45.49
 43.46; 20.97; 28.34; 79.00; 86.01; 34.55; 42.87; 55.59; 58.53; 60.32; 41.08; 53.77; 45.49
 43.45; 20.97; 28.34; 79.00; 86.01; 34.56; 42.88; 55.59; 58.54; 60.32; 41.08; 53.77; 45.50
 43.45; 20.97; 28.34; 78.99; 86.01; 34.56; 42.88; 55.58; 58.54; 60.32; 41.08; 53.77; 45.50
 43.45; 20.97; 28.34; 79.00; 86.01; 34.56; 42.88; 55.57; 58.54; 60.33; 41.08; 53.77; 45.51
 43.45; 20.97; 28.34; 78.99; 86.01; 34.57; 42.88; 55.56; 58.53; 60.33; 41.08; 53.77; 45.52
 43.44; 20.97; 28.34; 78.98; 86.01; 34.57; 42.88; 55.56; 58.53; 60.32; 41.08; 53.78; 45.52
 43.44; 20.97; 28.34; 78.98; 86.01; 34.58; 42.88; 55.55; 58.53; 60.32; 41.08; 53.78; 45.52
 43.44; 20.97; 28.34; 78.98; 86.01; 34.59; 42.89; 55.55; 58.53; 60.32; 41.08; 53.77; 45.53
 43.43; 20.97; 28.34; 78.98; 86.01; 34.59; 42.89; 55.55; 58.53; 60.32; 41.08; 53.77; 45.53
 43.43; 20.97; 28.34; 78.98; 86.02; 34.59; 42.90; 55.55; 58.53; 60.32; 41.07; 53.78; 45.53
 43.44; 20.97; 28.33; 78.98; 86.02; 34.60; 42.90; 55.56; 58.52; 60.32; 41.07; 53.77; 45.53
 43.45; 20.96; 28.33; 78.99; 86.01; 34.59; 42.90; 55.56; 58.52; 60.31; 41.07; 53.77; 45.53
 43.44; 20.96; 28.33; 78.99; 86.02; 34.59; 42.91; 55.56; 58.53; 60.31; 41.07; 53.77; 45.52
 43.44; 20.96; 28.32; 78.99; 86.02; 34.59; 42.90; 55.56; 58.53; 60.31; 41.07; 53.77; 45.52
 43.44; 20.96; 28.31; 79.00; 86.02; 34.59; 42.90; 55.57; 58.53; 60.31; 41.07; 53.77; 45.53
 43.44; 20.96; 28.31; 79.00; 86.02; 34.59; 42.89; 55.56; 58.53; 60.31; 41.07; 53.78; 45.53
 43.44; 20.96; 28.31; 79.00; 86.02; 34.60; 42.89; 55.57; 58.53; 60.31; 41.06; 53.78; 45.53
 43.45; 20.95; 28.31; 79.00; 86.02; 34.60; 42.89; 55.56; 58.53; 60.31; 41.06; 53.78; 45.53
 43.45; 20.95; 28.31; 79.01; 86.02; 34.60; 42.89; 55.57; 58.53; 60.30; 41.05; 53.78; 45.53
 43.45; 20.95; 28.31; 79.00; 86.02; 34.61; 42.89; 55.57; 58.54; 60.30; 41.05; 53.77; 45.53
 43.45; 20.95; 28.31; 79.01; 86.02; 34.61; 42.90; 55.58; 58.54; 60.30; 41.04; 53.77; 45.53
 43.45; 20.94; 28.31; 79.00; 86.03; 34.61; 42.90; 55.57; 58.55; 60.30; 41.03; 53.77; 45.54
 43.45; 20.94; 28.31; 79.00; 86.03; 34.62; 42.90; 55.57; 58.55; 60.30; 41.02; 53.76; 45.54
 43.47; 20.93; 28.31; 79.00; 86.03; 34.61; 42.90; 55.57; 58.54; 60.30; 41.02; 53.77; 45.54
 43.47; 20.93; 28.31; 79.00; 86.03; 34.61; 42.90; 55.57; 58.54; 60.30; 41.01; 53.77; 45.54
 43.47; 20.93; 28.31; 79.00; 86.03; 34.61; 42.90; 55.58; 58.55; 60.29; 41.01; 53.77; 45.54
 43.48; 20.92; 28.31; 79.00; 86.03; 34.61; 42.91; 55.58; 58.54; 60.30; 41.01; 53.77; 45.54
 43.48; 20.92; 28.30; 79.00; 86.03; 34.61; 42.90; 55.58; 58.55; 60.30; 41.01; 53.77; 45.54
 43.48; 20.92; 28.30; 79.00; 86.04; 34.62; 42.89; 55.58; 58.55; 60.30; 41.00; 53.76; 45.56
 43.48; 20.92; 28.29; 79.00; 86.04; 34.62; 42.90; 55.58; 58.54; 60.31; 41.00; 53.76; 45.56
 43.49; 20.92; 28.29; 79.00; 86.04; 34.62; 42.89; 55.57; 58.55; 60.30; 41.00; 53.76; 45.56
 43.48; 20.93; 28.28; 79.00; 86.04; 34.63; 42.89; 55.59; 58.55; 60.30; 40.99; 53.76; 45.56
 43.48; 20.93; 28.29; 79.01; 86.04; 34.63; 42.89; 55.58; 58.54; 60.31; 40.99; 53.76; 45.56
 43.48; 20.92; 28.29; 79.01; 86.04; 34.62; 42.90; 55.58; 58.54; 60.31; 40.99; 53.76; 45.56
 43.49; 20.92; 28.29; 79.00; 86.05; 34.62; 42.90; 55.58; 58.54; 60.31; 40.98; 53.76; 45.56
 43.49; 20.93; 28.29; 79.00; 86.05; 34.62; 42.90; 55.59; 58.54; 60.31; 40.97; 53.75; 45.56
 43.49; 20.92; 28.28; 79.00; 86.05; 34.62; 42.90; 55.59; 58.54; 60.31; 40.97; 53.75; 45.57
 43.49; 20.92; 28.28; 78.99; 86.06; 34.62; 42.89; 55.59; 58.55; 60.31; 40.97; 53.76; 45.57
 43.48; 20.92; 28.28; 78.99; 86.06; 34.62; 42.90; 55.59; 58.55; 60.31; 40.97; 53.76; 45.57
 43.49; 20.92; 28.28; 78.99; 86.06; 34.61; 42.90; 55.60; 58.55; 60.30; 40.97; 53.76; 45.58
 43.49; 20.92; 28.28; 78.99; 86.07; 34.61; 42.90; 55.60; 58.55; 60.30; 40.97; 53.75; 45.57
 43.49; 20.92; 28.29; 78.99; 86.07; 34.62; 42.90; 55.59; 58.55; 60.30; 40.97; 53.75; 45.57
 43.48; 20.92; 28.28; 78.99; 86.07; 34.61; 42.91; 55.60; 58.54; 60.29; 40.97; 53.76; 45.57
 43.49; 20.92; 28.28; 79.00; 86.07; 34.62; 42.90; 55.60; 58.55; 60.29; 40.96; 53.75; 45.57
 43.49; 20.92; 28.27; 78.99; 86.07; 34.62; 42.90; 55.59; 58.55; 60.29; 40.96; 53.75; 45.57
 43.49; 20.93; 28.26; 78.99; 86.07; 34.61; 42.91; 55.60; 58.54; 60.29; 40.97; 53.76; 45.57
 43.49; 20.93; 28.27; 79.00; 86.06; 34.61; 42.91; 55.60; 58.54; 60.29; 40.96; 53.76; 45.58
 43.48; 20.93; 28.26; 79.00; 86.05; 34.61; 42.91; 55.61; 58.55; 60.29; 40.97; 53.76; 45.58
 43.48; 20.93; 28.26; 78.99; 86.06; 34.60; 42.92; 55.62; 58.54; 60.29; 40.97; 53.76; 45.58
 43.49; 20.93; 28.26; 79.00; 86.05; 34.60; 42.92; 55.62; 58.54; 60.30; 40.97; 53.75; 45.58
 43.49; 20.93; 28.26; 79.00; 86.05; 34.60; 42.92; 55.62; 58.55; 60.30; 40.96; 53.75; 45.57
 43.48; 20.93; 28.27; 78.99; 86.05; 34.60; 42.93; 55.62; 58.54; 60.30; 40.97; 53.75; 45.57
 43.49; 20.93; 28.27; 79.00; 86.05; 34.60; 42.93; 55.62; 58.54; 60.30; 40.97; 53.74; 45.57
 43.48; 20.92; 28.27; 79.00; 86.05; 34.60; 42.93; 55.62; 58.55; 60.29; 40.97; 53.74; 45.57
 43.48; 20.92; 28.27; 79.00; 86.05; 34.60; 42.93; 55.63; 58.53; 60.30; 40.97; 53.74; 45.57
 43.48; 20.92; 28.27; 79.00; 86.05; 34.60; 42.93; 55.62; 58.54; 60.30; 40.97; 53.74; 45.57
 43.48; 20.92; 28.26; 79.00; 86.05; 34.61; 42.93; 55.63; 58.55; 60.29; 40.97; 53.74; 45.57
 43.48; 20.92; 28.26; 79.00; 86.05; 34.60; 42.93; 55.63; 58.54; 60.29; 40.98; 53.74; 45.57
 43.48; 20.93; 28.26; 79.00; 86.04; 34.59; 42.93; 55.63; 58.55; 60.30; 40.98; 53.73; 45.57
 43.47; 20.92; 28.26; 79.01; 86.05; 34.60; 42.93; 55.63; 58.56; 60.30; 40.97; 53.74; 45.57
 43.47; 20.92; 28.25; 79.01; 86.05; 34.59; 42.94; 55.64; 58.55; 60.29; 40.97; 53.74; 45.57
 43.47; 20.93; 28.25; 79.02; 86.05; 34.59; 42.94; 55.65; 58.55; 60.29; 40.97; 53.74; 45.57
 43.46; 20.93; 28.26; 79.02; 86.05; 34.59; 42.94; 55.65; 58.56; 60.29; 40.96; 53.73; 45.56
 43.46; 20.93; 28.25; 79.02; 86.05; 34.59; 42.95; 55.65; 58.55; 60.29; 40.96; 53.73; 45.57
 43.47; 20.93; 28.25; 79.02; 86.05; 34.58; 42.95; 55.65; 58.55; 60.29; 40.96; 53.73; 45.57
 43.48; 20.93; 28.25; 79.02; 86.05; 34.58; 42.95; 55.65; 58.55; 60.28; 40.96; 53.73; 45.57
